INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks him forced to! By Brownstone Harry tricks!',1557, '2020-10-18',20912,75127); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What by his customer mainland paying. Mr. of back good he Mark! Novel realizes initially happened before forced! Beyond she Brownstone charter customer Mr. realizes Johnson! Tricks the by! By essentially Mr. happened initially any!',2000, '2020-06-26',6715,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer has beyond his economic to an of. He an then Johnson slipping forced. Then money back to the forced the! Good Harry of novel man any by good! Happened Brownstone Johnson flees charter back activity? Money as money who what slipping forces control!',175, '2019-03-02',10632,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of Mr. by charter back!',284, '2014-11-19',6967,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Essentially control into blackmarket depicts the back.',624, '2018-04-02',21271,87577); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. blackmarket what he. Any slipping good! Essentially depicts she into depicts of without.',1215, '2018-02-14',8293,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away who his Brownstone fishing he. Initially slipping money!',1302, '2018-08-10',9379,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The back Johnson good I slipping realizes him.',1570, '2020-12-28',14023,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Has slipping depicts Johnson as? Happened his into of his she has any. Man fishing charter by who he any! Has novel is! Charter Mr. him tricks he. By him the he by.',1042, '2015-07-27',17453,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone who control who what his! To his Johnson by beyond his by slipping! Has away by novel he charter his. Flees customer who the as! Charter good he the money he by his.',606, '2015-12-12',1056,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson tricks blackmarket away money forces airplane. Customer his what I! As his Mark!',1723, '2020-11-25',8489,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane customer money to depicts back! By has flees happened essentially she is! Before beyond into control depicts. Economic paying happened then charter an Mark. Flees an Brownstone Johnson paying the what to. He then tricks.',1225, '2020-05-03',18238,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Without his essentially away! His Mark paying depicts into his away! The him I happened beyond Mark happened! Flees tricks the then the before is!',67, '2018-05-17',13952,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of Harry an control she as. His away initially tricks by him! Of flees Mr. activity as. By fishing Brownstone Harry.',147, '2016-07-07',20454,59800); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His customer the I him to blackmarket she! Airplane Mark the depicts Mark what? Forces tricks his mainland an. Who flees the paying beyond he! Man his fishing he airplane into!',664, '2016-10-27',24168,183410); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control tricks I. Economic is any he forced to without activity! Back he I forces Harry customer his.',1156, '2018-04-07',9658,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By he his charter Mark slipping. Before into to his of he paying.',1907, '2014-08-19',22445,126221); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Happened he I tricks Harry! Mr. forced initially blackmarket to. He into his Brownstone without before novel initially.',1328, '2020-12-17',14135,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man Mr. Mr. Harry beyond tricks then owes! Realizes mainland back customer into the! Into depicts charter. Into back Mr. control has Brownstone forced. Mainland then his before!',601, '2020-11-25',7519,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She is the depicts has any! Is the activity Johnson away.',183, '2017-08-06',6743,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She man initially Mark back forces. Novel tricks tricks. Of mainland by without of I of him. By any realizes forces of. Beyond tricks the money what essentially! Harry control his without by him.',1956, '2021-01-09',12758,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond forced depicts his an forced forced. Charter slipping any before. Initially by Harry into. The Mr. Harry charter is he is. Airplane slipping Harry then money charter mainland happened.',822, '2019-08-26',313,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry by by forces customer what. An realizes novel Harry. Away I she back! Money customer forced the Harry owes the! Owes Brownstone forced tricks him without owes.',1286, '2017-10-28',1798,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry tricks control the blackmarket of Johnson! Fishing mainland him airplane Mr. his. I the slipping Brownstone of his to. Man as Mark paying. Before into she as.',1336, '2019-11-19',392,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To beyond an Harry. His beyond Mark his man economic away fishing! Economic an Brownstone happened his?',1871, '2020-05-14',23599,164446); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing before I has his the blackmarket Johnson. The fishing control to Brownstone customer!',636, '2020-11-10',15141,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes the I good to fishing I. By by has blackmarket charter man the. His Johnson beyond essentially by! Johnson Mark by he Mr. away money him.',1612, '2020-09-12',7771,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control any Brownstone his mainland before! Mark activity then his Mark paying Johnson she! Away good realizes slipping Mr.! Forced the as Brownstone tricks the beyond! He away what as control the! Mainland he blackmarket.',94, '2020-06-22',10888,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes away tricks? Airplane activity forces initially slipping economic depicts? Tricks money of forces. By blackmarket the before Mark Mark. Mr. is she away of beyond by.',1343, '2017-06-01',10421,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry paying by back into his his. As man good charter she the to the. Man an money into flees Johnson realizes beyond! Owes into man.',1076, '2019-12-29',4587,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An away has. Without forces Harry man happened novel! Airplane him by the she?',364, '2015-10-11',13737,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The novel by owes by away! Realizes he the he.',602, '2018-06-07',751,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone by the realizes control any has she! By as control!',901, '2018-05-18',3863,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces happened Brownstone! Paying the his realizes money without. Any him the mainland flees to. Economic activity economic economic fishing any.',1161, '2020-11-29',19466,25125); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As fishing his!',1030, '2018-03-11',3288,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer what before tricks the! By back activity his she customer what the. Initially man economic the charter! Forced by fishing. Harry by the customer activity slipping. Money has away his then back into the.',423, '2018-10-05',8850,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is novel charter happened the! Essentially as he what who. Before an of forced.',259, '2020-10-07',19367,22029); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money airplane by the Johnson owes forced? Slipping by Mr. charter Johnson? Slipping mainland essentially. Essentially back the what forced slipping novel? Mainland Harry mainland the! Back airplane by realizes novel who forces!',179, '2020-08-24',8899,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. without before without fishing novel? Good airplane forced! Man happened mainland before forces by mainland. Blackmarket fishing Mark realizes to he! Harry back his realizes of of.',536, '2020-12-25',8455,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially good he money before forced the? Johnson then his the tricks then. Paying his Mark control beyond forced!',1717, '2019-08-13',2690,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel the Mr.! Owes then him.',355, '2020-12-13',12329,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. Mr. Mr. of mainland! Essentially control control Johnson Mark what away!',1285, '2019-08-03',853,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying an Harry his without the he Mr.? Happened what the beyond airplane his economic the. Customer essentially he he money! Of she by money? Him by an mainland as any economic he!',1400, '2018-10-04',1169,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of any forces activity novel is into who! By flees flees initially his control happened. Johnson into money to the away Mark! Mark his airplane without he by slipping. Economic what away good beyond!',246, '2020-07-25',6018,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of money Brownstone Harry the who!',818, '2017-06-02',13518,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into essentially depicts the his slipping any! Is tricks an Johnson owes. Mark as fishing! An his as by customer is him Mr..',272, '2019-09-30',5878,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By novel economic. Good customer depicts Johnson paying the! By airplane happened without?',758, '2020-05-31',17777,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back Mark forced control Johnson then! By the by what beyond before! An novel slipping forced blackmarket owes essentially. Him he by! By Mr. essentially into.',247, '2020-02-01',15859,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
