INSERT INTO platnosci(id_konta, data, kwota) VALUES(1,'2017-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-03-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-04-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-05-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-06-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-07-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-08-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-09-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-10-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-11-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2020-12-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(689,'2021-01-01',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2013-11-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2013-12-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-01-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-02-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-03-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-04-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-05-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-06-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-07-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-08-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-09-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-10-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-11-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2014-12-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-01-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-02-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-03-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-04-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-05-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-06-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-07-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-08-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-09-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-10-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-11-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2015-12-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-01-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-02-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-03-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-04-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-05-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-06-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-07-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-08-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-09-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-10-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-11-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2016-12-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-01-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-02-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-03-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-04-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-05-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-06-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-07-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-08-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-09-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-10-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-11-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2017-12-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-01-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-02-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-03-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-04-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-05-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-06-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-07-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-08-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-09-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-10-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-11-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2018-12-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-01-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-02-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-03-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-04-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-05-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-06-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-07-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-08-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-09-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-10-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-11-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2019-12-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-01-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-02-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-03-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-04-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-05-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-06-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-07-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-08-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-09-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-10-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-11-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(690,'2020-12-14',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2014-08-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2014-09-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2014-10-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2014-11-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2014-12-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-01-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-04-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-05-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-06-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-07-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-08-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-09-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-10-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-11-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2015-12-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-01-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-04-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-05-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-06-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-07-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-08-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-09-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-10-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-11-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2016-12-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-01-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-04-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-05-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-06-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-07-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-08-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-09-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-10-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-11-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2017-12-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-01-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-04-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-05-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-06-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-07-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-08-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-09-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-10-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-11-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2018-12-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-01-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-04-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-05-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-06-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-07-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-08-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-09-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-10-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-11-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2019-12-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-01-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-03-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-04-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-05-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-06-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-07-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-08-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-09-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-10-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-11-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(691,'2020-12-03',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2018-04-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2018-05-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2018-06-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2018-07-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2018-08-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2018-09-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2018-10-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2018-11-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2018-12-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-01-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-02-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-03-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-04-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-05-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-06-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-07-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-08-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-09-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-10-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-11-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2019-12-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-01-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-02-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-03-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-04-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-05-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-06-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-07-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-08-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-09-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-10-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-11-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(692,'2020-12-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2016-09-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2016-10-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2016-11-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2016-12-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-01-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-02-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-03-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-04-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-05-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-06-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-07-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-08-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-09-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-10-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-11-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2017-12-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-01-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-02-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-03-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-04-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-05-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-06-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-07-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-08-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-09-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-10-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-11-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2018-12-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-01-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-02-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-03-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-04-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-05-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-06-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-07-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-08-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-09-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-10-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-11-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2019-12-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-01-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-02-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-03-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-04-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-05-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-06-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-07-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-08-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-09-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-10-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-11-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(693,'2020-12-28',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(694,'2017-05-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(694,'2017-06-19',60); 
